"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-11-27 ~ 2025-11-26"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"2929","서울특별시 강남구 대치동","집합","623","남부순환로","제3종일반주거","판매","25m이상","25.49"," ","107,163","","법인","개인","202508","29","","1981","-","직거래","-"
"2930","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","제2종근린생활","25m미만","1555.77"," ","1,026,000","13","법인","법인","202508","29","","2016","-","직거래","-"
"2931","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","제2종근린생활","25m미만","1561.10"," ","1,203,840","10","법인","법인","202508","29","","2016","-","직거래","-"
"2932","서울특별시 관악구 신림동","일반","1**","신림로14길","제2종일반주거","제2종근린생활","8m미만","1064.99","310.00","500,000","","법인","법인","202508","29","","2003","20250926","중개거래","서울 강남구"
"2933","서울특별시 관악구 신림동","일반","1**","신림로14길","제2종일반주거","제2종근린생활","8m미만","1064.99","310.00","500,000","","법인","법인","202508","29","","2003","20250930","중개거래","서울 강남구"
"2934","서울특별시 강서구 마곡동","집합","757","마곡중앙로","일반상업","업무","25m미만","32.76"," ","21,000","","법인","법인","202508","29","","2017","-","중개거래","서울 강서구"
"2935","서울특별시 동대문구 용두동","집합","788","왕산로","일반상업","판매","25m이상","6.66"," ","3,000","2","개인","개인","202508","29","","2006","-","직거래","-"
"2936","서울특별시 광진구 구의동","집합","546-4","광나루로56길","준주거","판매","25m이상","11.34"," ","2,600","","개인","개인","202508","29","","1998","-","중개거래","서울 광진구"
"2937","서울특별시 관악구 신림동","일반","1**","신림로14길","제2종일반주거","제2종근린생활","8m미만","1064.99","310.00","500,000","","개인","법인","202508","29","","2003","20251029","중개거래","서울 강남구"
"2938","서울특별시 관악구 신림동","일반","1**","신림로14길","제2종일반주거","제2종근린생활","8m미만","1064.99","310.00","500,000","","법인","법인","202508","29","","2003","-","중개거래","서울 강남구"
"2939","서울특별시 구로구 개봉동","일반","4**","남부순환로95길","제3종일반주거","숙박","8m미만","327.26","160.70","219,000","","개인","법인","202508","29","","1982","-","중개거래","경기 수원시 팔달구, 서울 종로구"
"2940","서울특별시 용산구 청파동1가","집합","89-29","청파로71길","제2종일반주거","제2종근린생활","8m미만","24.30"," ","30,000","3","개인","개인","202508","29","","2008","-","중개거래","서울 마포구, 서울 용산구"
"2941","서울특별시 강남구 개포동","일반","1***","논현로","제3종일반주거","제1종근린생활","25m이상","1109.59","270.90","1,250,000","","법인","법인","202508","29","","2003","20250926","중개거래","서울 강남구"
"2942","서울특별시 강북구 우이동","집합","346","삼양로","자연녹지","숙박","12m미만","22.26"," ","44,000","2","법인","개인","202508","29","지분","2021","-","직거래","-"
"2943","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","제2종근린생활","25m미만","1415.20"," ","931,950","14","법인","법인","202508","29","","2016","-","직거래","-"
"2944","서울특별시 중구 주교동","집합","43-9","동호로37길","일반상업","제1종근린생활","12m미만","210.68"," ","243,000","","개인","개인","202508","29","","","-","중개거래","서울 영등포구"
"2945","서울특별시 강북구 수유동","일반","2**","도봉로","일반상업","제1종근린생활","25m이상","6181.96","845.60","3,650,000","","개인","개인","202508","29","","2012","-","중개거래","서울 강북구"
"2946","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","제2종근린생활","25m미만","1564.98"," ","1,354,320","3","법인","법인","202508","29","","2016","-","직거래","-"
"2947","서울특별시 종로구 창신동","일반","5**","창신1길","준주거","제1종근린생활","8m미만","419.38","218.20","290,000","","법인","법인","202508","29","","","-","중개거래","서울 강남구"
"2948","서울특별시 강서구 마곡동","집합","757","마곡중앙로","일반상업","업무","25m미만","28.56"," ","21,000","","법인","개인","202508","29","","2017","-","중개거래","서울 강서구"
"2949","서울특별시 동작구 사당동","일반","1**","동작대로29길","제2종일반주거","제2종근린생활","12m미만","377.37","234.00","430,000","","법인","개인","202508","29","","1971","-","중개거래","서울 동작구, 서울 서초구"
"2950","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","제2종근린생활","25m미만","1432.26"," ","1,104,660","7","법인","법인","202508","29","","2016","-","직거래","-"
"2951","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","기타","25m미만","144.19"," ","153,900","2","법인","법인","202508","29","","2016","-","직거래","-"
"2952","서울특별시 용산구 남영동","집합","99-1","한강대로76길","제2종일반주거","제2종근린생활","8m미만","21.46"," ","68,500","4","개인","개인","202508","29","","2008","-","중개거래","서울 용산구"
"2953","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","기타","25m미만","421.51"," ","451,440","2","법인","법인","202508","29","","2016","-","직거래","-"
"2954","서울특별시 강북구 수유동","일반","4**","삼양로91길","제2종일반주거","제1종근린생활","8m미만","327.36","162.00","120,000","","개인","개인","202508","29","","1986","-","중개거래","서울 강북구"
"2955","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","제2종근린생활","25m미만","491.86"," ","526,680","2","법인","법인","202508","29","","2016","-","직거래","-"
"2956","서울특별시 양천구 신정동","집합","329","목동동로","제1종일반주거","제1종근린생활","25m이상","5.67"," ","37,000","1","법인","개인","202508","29","","1987","-","중개거래","서울 양천구"
"2957","서울특별시 양천구 신정동","집합","329","목동동로","제1종일반주거","제1종근린생활","25m이상","5.67"," ","37,000","1","개인","개인","202508","29","","1987","20250925","중개거래","서울 양천구"
"2958","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","기타","25m미만","225.71"," ","432,630","1","법인","법인","202508","29","","2016","-","직거래","-"
"2959","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","제2종근린생활","25m미만","154.49"," ","295,830","1","법인","법인","202508","29","","2016","-","직거래","-"
"2960","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","제2종근린생활","25m미만","435.63"," ","836,190","1","법인","법인","202508","29","","2016","-","직거래","-"
"2961","서울특별시 마포구 상암동","집합","1595-1","월드컵북로56길","일반상업","제2종근린생활","25m미만","1185.36"," ","781,470","15","법인","법인","202508","29","","2016","-","직거래","-"
"2962","서울특별시 구로구 구로동","집합","501","구로중앙로","일반상업","판매","25m이상","3.92"," ","1,500","","개인","개인","202508","28","","2007","-","직거래","-"
"2963","서울특별시 영등포구 신길동","집합","4947","","제2종일반주거","제2종근린생활","25m이상","42.80"," ","85,000","","개인","개인","202508","28","","","-","직거래","-"
"2964","서울특별시 동대문구 장안동","집합","364-3","장한로","일반상업","제1종근린생활","25m이상","74.47"," ","109,435","1","개인","법인","202508","28","","2024","-","직거래","-"
"2965","서울특별시 성동구 성수동2가","집합","323","성수이로","준공업","제2종근린생활","25m미만","82.82"," ","56,000","","법인","개인","202508","28","","2015","-","직거래","-"
"2966","서울특별시 영등포구 영등포동4가","집합","55","영중로","준주거","제2종근린생활","25m이상","37.56"," ","116,171","1","법인","법인","202508","28","","2023","-","직거래","-"
"2967","서울특별시 영등포구 영등포동4가","집합","55","영중로","준주거","제2종근린생활","25m이상","37.83"," ","116,812","1","법인","법인","202508","28","","2023","-","직거래","-"
"2968","서울특별시 영등포구 영등포동4가","집합","55","영중로","준주거","제2종근린생활","25m이상","22.82"," ","64,824","1","법인","법인","202508","28","","2023","-","직거래","-"
"2969","서울특별시 성동구 성수동2가","집합","323","성수이로","준공업","제2종근린생활","25m미만","106.37"," ","72,000","","법인","개인","202508","28","","2015","-","직거래","-"
"2970","서울특별시 영등포구 영등포동4가","집합","55","영중로","준주거","제2종근린생활","25m이상","22.36"," ","63,348","1","법인","법인","202508","28","","2023","-","직거래","-"
"2971","서울특별시 영등포구 영등포동4가","집합","55","영중로","준주거","제2종근린생활","25m이상","20.46"," ","57,956","1","법인","법인","202508","28","","2023","-","직거래","-"
"2972","서울특별시 영등포구 영등포동4가","집합","55","영중로","준주거","제2종근린생활","25m이상","21.33"," ","60,395","1","법인","법인","202508","28","","2023","-","직거래","-"
"2973","서울특별시 마포구 망원동","집합","384-25","동교로","제2종일반주거","제2종근린생활","25m미만","61.48"," ","43,000","2","개인","개인","202508","28","","2002","-","중개거래","서울 마포구"
"2974","서울특별시 영등포구 영등포동4가","집합","55","영중로","준주거","제2종근린생활","25m이상","39.09"," ","100,767","1","법인","법인","202508","28","","2023","-","직거래","-"
"2975","서울특별시 영등포구 영등포동4가","집합","55","영중로","준주거","제2종근린생활","25m이상","39.05"," ","100,767","1","법인","법인","202508","28","","2023","-","직거래","-"
"2976","서울특별시 영등포구 영등포동4가","집합","55","영중로","준주거","제2종근린생활","25m이상","35.84"," ","56,416","2","법인","법인","202508","28","","2023","-","직거래","-"
"2977","서울특별시 영등포구 여의도동","집합","44-23","의사당대로1길","일반상업","제2종근린생활","25m미만","67.28"," ","25,800","","개인","개인","202508","28","","","-","중개거래","서울 도봉구, 서울 영등포구"
"2978","서울특별시 영등포구 여의도동","집합","25-3","여의나루로","일반상업","업무","25m이상","62.97"," ","85,353","4","법인","법인","202508","28","","1984","-","중개거래","서울 서초구"
